VarName	Date	Run number	env_humidity	env_temp	tf_temp1	tf_temp2	tf_temp3	cylinder1_temp	cylinder2_temp	speed	ir_phase_angle	Pressure	active_power_p1	active_power_p2	active_power_p3	total_active_power	Humidity	Weight after drying	Drying time	CA_absorbed	Burnt	Shrinkage	1/speed	set_cylinder1_temp	set_cylinder2_temp
30803	28/11/2019 19:39:57	32	40.6	27.18	68.13	100.07	74.21	187.9	173.6	4.0	17875	4.0	393.02	3489.96	4785.91	8668.89	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30804	28/11/2019 19:39:58	32	40.5	27.18	68.1	100.28	74.35	187.9	173.6	4.0	17875	4.0	382.5	3486.02	4787.23	8655.75	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30805	28/11/2019 19:39:59	32	40.6	27.18	68.2	100.42	74.7	187.9	173.6	4.0	17875	4.0	378.56	3500.48	4804.31	8683.35	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30806	28/11/2019 19:40:00	32	40.7	27.18	68.23	100.57	74.92	188.0	173.6	4.0	17875	4.0	389.07	3496.54	4800.37	8685.98	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30807	28/11/2019 19:40:01	32	40.7	27.18	68.25	100.62	75.5	188.0	173.6	4.0	17875	4.0	387.76	3476.82	4797.74	8662.32	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30808	28/11/2019 19:40:02	32	40.8	27.18	68.32	100.75	76.39	188.0	173.6	4.0	17875	4.0	386.44	3476.82	4800.37	8663.630000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30809	28/11/2019 19:40:03	32	40.9	27.18	68.41	100.86	76.46	188.0	174.2	4.0	17875	4.0	383.81	3493.91	4803.0	8680.72	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30810	28/11/2019 19:40:04	32	40.9	27.18	68.43	101.08	76.29	188.0	174.2	4.0	17875	4.0	387.76	3493.91	4803.0	8684.67	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30811	28/11/2019 19:40:05	32	41.2	27.18	68.51	101.09	75.95	188.0	174.2	4.0	17875	4.0	396.96	3483.39	4803.0	8683.35	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30812	28/11/2019 19:40:07	32	41.3	27.18	68.62	101.17	75.64	188.2	174.2	4.0	17875	4.0	396.96	3482.08	4804.31	8683.35	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30813	28/11/2019 19:40:08	32	41.4	27.18	68.78	101.2	75.7	188.2	174.2	4.0	17875	4.0	391.7	3487.34	4805.63	8684.67	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30814	28/11/2019 19:40:09	32	41.4	27.18	68.91	101.2	75.75	188.2	174.2	4.0	17875	4.0	390.39	3489.96	4805.63	8685.98	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30815	28/11/2019 19:40:10	32	41.5	27.18	69.02	101.07	75.72	188.2	174.5	4.0	17875	4.0	395.64	3480.76	4793.8	8670.2	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30816	28/11/2019 19:40:11	32	41.5	27.18	69.03	100.98	75.86	188.2	174.5	4.0	17875	4.0	395.64	3474.19	4803.0	8672.83	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30817	28/11/2019 19:40:12	32	41.6	27.18	69.0	100.91	76.09	188.2	174.5	4.0	17875	4.0	386.44	3482.08	4818.77	8687.29	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30818	28/11/2019 19:40:13	32	41.7	27.18	68.9	101.06	76.17	188.3	174.5	4.0	17875	4.0	396.96	3482.08	4809.57	8688.61	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30819	28/11/2019 19:40:14	32	41.7	27.18	68.95	101.09	76.05	188.3	174.5	4.0	17875	4.0	425.88	3483.39	4799.06	8708.33	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30820	28/11/2019 19:40:15	32	41.7	27.18	68.92	101.27	75.86	188.3	175.3	4.0	17875	4.0	421.93	3484.71	4799.06	8705.7	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30821	28/11/2019 19:40:16	32	41.9	27.18	68.95	101.28	75.91	188.3	175.3	4.0	17875	4.0	411.42	3482.08	4809.57	8703.07	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30822	28/11/2019 19:40:17	32	41.9	27.18	68.85	101.29	75.97	188.3	175.3	4.0	17875	4.0	414.05	3464.99	4808.26	8687.3	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30823	28/11/2019 19:40:18	32	41.9	27.18	68.85	101.16	76.07	188.3	175.3	4.0	17875	4.0	423.25	3468.93	4814.83	8707.01	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30824	28/11/2019 19:40:19	32	42.0	27.18	68.93	101.27	76.35	188.0	175.3	4.0	17875	4.0	423.25	3463.68	4830.6	8717.53	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30825	28/11/2019 19:40:20	32	42.0	27.18	69.07	101.43	76.44	188.0	175.3	4.0	17875	4.0	423.25	3472.88	4812.2	8708.33	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30826	28/11/2019 19:40:21	32	42.0	27.18	69.35	101.47	76.63	188.0	176.0	4.0	17875	4.0	419.3	3475.51	4820.09	8714.900000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30827	28/11/2019 19:40:22	32	42.1	27.18	69.53	101.68	76.67	188.0	176.0	4.0	17875	4.0	420.62	3463.68	4820.09	8704.39	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30828	28/11/2019 19:40:23	32	42.1	27.18	69.69	101.84	77.0	188.0	176.0	4.0	17875	4.0	415.36	3470.25	4411.29	8296.9	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30829	28/11/2019 19:40:24	32	42.1	27.18	69.88	101.93	77.51	188.0	176.0	4.0	17875	4.0	406.16	3468.93	3320.3	7195.389999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30830	28/11/2019 19:40:25	32	42.2	27.18	69.83	101.85	78.0	188.0	176.0	4.0	17875	4.0	412.73	3468.93	3330.81	7212.469999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30831	28/11/2019 19:40:26	32	42.1	27.18	69.83	101.96	78.1	188.0	176.0	4.0	17875	4.0	428.51	3474.19	3303.21	7205.91	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30832	28/11/2019 19:40:27	32	42.1	27.18	69.86	101.91	78.0	188.0	176.7	4.0	17875	4.0	404.85	3471.56	3303.21	7179.62	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30833	28/11/2019 19:40:28	32	42.0	27.18	69.91	101.89	77.54	188.0	176.7	4.0	17875	4.0	414.05	3453.16	3320.3	7187.51	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30834	28/11/2019 19:40:29	32	42.0	27.18	69.91	101.91	77.46	188.0	176.7	4.0	17875	4.0	423.25	3454.47	3311.1	7188.82	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30835	28/11/2019 19:40:31	32	42.1	27.18	69.72	101.89	77.35	187.9	176.7	4.0	17875	4.0	423.25	3472.88	3299.27	7195.4	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30836	28/11/2019 19:40:32	32	42.0	27.18	69.56	101.98	77.33	187.9	176.7	4.0	17875	4.0	415.36	3472.88	3299.27	7187.51	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30837	28/11/2019 19:40:33	32	42.0	27.18	69.39	101.86	77.52	187.9	176.7	4.0	17875	4.0	417.99	3470.25	3315.04	7203.28	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30838	28/11/2019 19:40:34	32	42.0	27.18	69.37	101.76	77.87	187.9	177.3	4.0	17875	4.0	421.93	3466.3	3294.01	7182.24	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30839	28/11/2019 19:40:35	32	41.9	27.18	69.47	101.75	78.1	187.9	177.3	4.0	17875	4.0	411.42	3482.08	3288.75	7182.25	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30840	28/11/2019 19:40:36	32	42.0	27.18	69.6	101.89	77.86	187.9	177.3	4.0	17875	4.0	412.73	3475.51	3307.15	7195.39	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30841	28/11/2019 19:40:37	32	41.9	27.18	69.65	102.0	77.93	187.8	177.3	4.0	17875	4.0	404.85	3474.19	3295.32	7174.360000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30842	28/11/2019 19:40:38	32	41.9	27.18	69.83	102.03	77.61	187.8	177.3	4.0	17875	4.0	420.62	3462.36	3294.01	7176.99	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30843	28/11/2019 19:40:39	32	41.9	27.18	69.81	102.23	77.47	187.8	178.0	4.0	17875	4.0	419.3	3480.76	3294.01	7194.070000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30844	28/11/2019 19:40:40	32	41.8	27.18	69.85	102.17	77.32	187.8	178.0	4.0	17875	4.0	419.3	3458.42	3303.21	7180.93	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30845	28/11/2019 19:40:41	32	41.7	27.18	69.92	101.96	77.46	187.8	178.0	4.0	17875	4.0	414.05	3486.02	3286.12	7186.1900000000005	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30846	28/11/2019 19:40:42	32	41.7	27.18	70.06	101.92	77.86	187.8	178.0	4.0	17875	4.0	424.56	3455.79	3301.9	7182.25	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30847	28/11/2019 19:40:43	32	41.7	27.18	70.07	101.82	77.75	187.5	178.0	4.0	17875	4.0	415.36	3459.73	3324.24	7199.33	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30848	28/11/2019 19:40:44	32	41.7	27.18	70.01	101.74	77.39	187.5	178.0	4.0	17875	4.0	414.05	3480.76	3299.27	7194.08	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30849	28/11/2019 19:40:45	32	41.7	27.18	70.06	101.68	77.18	187.5	178.5	4.0	17875	4.0	403.53	3488.65	3322.93	7215.110000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30850	28/11/2019 19:40:46	32	41.6	27.18	70.03	101.71	77.31	187.5	178.5	4.0	17875	4.0	417.99	3475.51	3308.47	7201.969999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30851	28/11/2019 19:40:47	32	41.6	27.18	70.03	101.92	77.56	187.5	178.5	4.0	17875	4.0	400.9	3480.76	3330.81	7212.47	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30852	28/11/2019 19:40:48	32	41.7	27.18	70.08	101.89	77.33	187.4	178.5	4.0	17875	4.0	408.79	3470.25	3313.73	7192.77	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30853	28/11/2019 19:40:49	32	41.6	27.18	70.1	101.92	77.12	187.4	178.5	4.0	17875	4.0	408.79	3470.25	3315.04	7194.08	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30854	28/11/2019 19:40:50	32	41.6	27.18	70.17	101.89	77.14	187.4	178.5	4.0	17875	4.0	407.47	3459.73	3322.93	7190.129999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30855	28/11/2019 19:40:51	32	41.5	27.18	70.32	101.89	77.21	187.4	178.8	4.0	17875	4.0	404.85	3459.73	3329.5	7194.08	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30856	28/11/2019 19:40:52	32	41.6	27.18	70.48	101.92	77.26	187.4	178.8	4.0	17875	4.0	403.53	3462.36	3311.1	7176.99	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30857	28/11/2019 19:40:54	32	41.6	27.18	70.47	101.82	77.14	187.4	178.8	4.0	17875	4.0	402.22	3468.93	3295.32	7166.469999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30858	28/11/2019 19:40:55	32	41.6	27.18	70.47	101.8	76.93	187.3	178.8	4.0	17875	4.0	386.44	3455.79	3312.41	7154.639999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30859	28/11/2019 19:40:56	32	41.5	27.18	70.5	101.93	77.04	187.3	178.8	4.0	17875	4.0	393.02	3479.45	3320.3	7192.77	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30860	28/11/2019 19:40:57	32	41.4	27.18	70.46	101.87	77.47	187.3	178.8	4.0	17875	4.0	399.59	3461.05	3317.67	7178.31	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30861	28/11/2019 19:40:58	32	41.4	27.18	70.52	101.82	77.25	187.3	179.0	4.0	17875	4.0	382.5	3459.73	3321.61	7163.84	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30862	28/11/2019 19:40:59	32	41.4	27.18	70.66	101.68	76.88	187.3	179.0	4.0	17875	4.0	395.64	3471.56	3325.56	7192.76	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30863	28/11/2019 19:41:00	32	41.4	27.18	70.76	101.57	76.91	187.3	179.0	4.0	17875	4.0	402.22	3454.47	3328.19	7184.879999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30864	28/11/2019 19:41:01	32	41.4	27.18	70.82	101.5	76.96	187.0	179.0	4.0	17875	4.0	383.81	3474.19	3337.39	7195.389999999999	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30865	28/11/2019 19:41:02	32	41.3	27.18	70.8	101.34	76.89	187.0	179.0	4.0	17875	4.0	378.56	3474.19	3322.93	7175.68	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30866	28/11/2019 19:41:03	32	41.3	27.18	70.83	101.23	76.71	187.0	179.3	4.0	17875	4.0	400.9	3457.1	3309.78	7167.780000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30867	28/11/2019 19:41:04	32	41.3	27.18	70.8	101.18	76.5	187.0	179.3	4.0	17875	4.0	379.87	3472.88	3309.78	7162.530000000001	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30868	28/11/2019 19:41:05	32	41.3	27.18	70.78	101.11	76.67	187.0	179.3	4.0	17875	4.0	381.19	3472.88	3334.76	7188.83	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30869	28/11/2019 19:41:06	32	41.3	27.18	70.78	101.07	77.03	187.0	179.3	4.0	17875	4.0	390.39	3480.76	3326.87	7198.02	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30870	28/11/2019 19:41:07	32	41.4	27.18	70.81	101.08	76.82	186.7	179.3	4.0	17875	4.0	370.67	3453.16	3334.76	7158.59	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30871	28/11/2019 19:41:08	32	41.4	27.18	70.71	100.97	76.5	186.7	179.3	4.0	17875	4.0	360.15	3462.36	3326.87	7149.38	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
30872	28/11/2019 19:41:09	32	41.4	27.18	70.68	100.83	76.14	186.7	179.4	4.0	17875	4.0	382.5	3475.51	3326.87	7184.88	0.52	14.88	2.0	-1.18069474	0.0	76.0	0.25	185	175
31317	28/11/2019 19:48:54	33	40.1	27.18	69.49	110.96	104.75	184.6	177.3	4.0	20625	4.0	1578.65	4465.29	3187.54	9231.48	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31318	28/11/2019 19:48:55	33	40.1	27.18	69.49	110.36	103.84	184.6	177.3	4.0	20625	4.0	1561.56	4460.03	3190.17	9211.76	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31319	28/11/2019 19:48:56	33	40.0	27.18	69.1	110.04	102.3	184.4	177.3	4.0	20625	4.0	1545.79	4463.97	3200.68	9210.44	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31320	28/11/2019 19:48:57	33	40.0	27.18	68.46	109.42	101.54	184.4	177.3	4.0	20625	4.0	1532.64	4467.92	3190.17	9190.73	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31321	28/11/2019 19:48:58	33	40.1	27.18	68.46	108.62	100.18	184.4	177.3	4.0	20625	4.0	1502.41	4457.4	3190.17	9149.98	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31322	28/11/2019 19:48:59	33	40.1	27.18	68.22	108.15	99.51	184.4	177.1	4.0	20625	4.0	1502.41	4457.4	3213.83	9173.64	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31323	28/11/2019 19:49:00	33	40.0	27.18	68.11	107.41	99.51	184.4	177.1	4.0	20625	4.0	1481.38	4445.57	3205.94	9132.89	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31324	28/11/2019 19:49:01	33	40.0	27.18	68.13	106.42	98.59	184.4	177.1	4.0	20625	4.0	1460.35	4445.57	3205.94	9111.86	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31325	28/11/2019 19:49:02	33	40.1	27.18	68.09	106.07	98.03	184.1	177.1	4.0	20625	4.0	1445.89	4460.03	3208.57	9114.49	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31326	28/11/2019 19:49:03	33	40.1	27.18	67.61	105.61	97.21	184.1	177.1	4.0	20625	4.0	1444.58	4449.51	3184.91	9079.0	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31327	28/11/2019 19:49:04	33	40.1	27.18	67.21	105.21	95.61	184.1	177.1	4.0	20625	4.0	1438.0	4450.83	3175.71	9064.54	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31328	28/11/2019 19:49:05	33	40.0	27.18	66.98	104.82	94.63	184.1	176.6	4.0	20625	4.0	1455.09	4456.09	3186.22	9097.4	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31329	28/11/2019 19:49:06	33	40.0	27.18	67.08	104.78	93.83	184.1	176.6	4.0	20625	4.0	1451.15	4457.4	3209.88	9118.43	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31330	28/11/2019 19:49:07	33	40.1	27.18	66.85	104.49	93.11	184.1	176.6	4.0	20625	4.0	1459.04	4454.77	3190.17	9103.98	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31331	28/11/2019 19:49:09	33	40.1	27.18	66.89	104.27	92.74	183.8	176.6	4.0	20625	4.0	1453.78	4453.46	3198.05	9105.29	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31332	28/11/2019 19:49:10	33	40.1	27.18	66.89	103.92	92.16	183.8	176.6	4.0	20625	4.0	1443.26	4454.77	3191.48	9089.51	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31333	28/11/2019 19:49:11	33	40.0	27.25	66.89	103.63	91.77	183.8	176.6	4.0	20625	4.0	1443.26	4449.51	3207.26	9100.03	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31334	28/11/2019 19:49:12	33	40.0	27.18	67.06	103.34	91.16	183.8	176.6	4.0	20625	4.0	1461.66	4449.51	3207.26	9118.43	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31335	28/11/2019 19:49:13	33	40.1	27.18	67.08	103.06	90.83	183.8	176.6	4.0	20625	4.0	1456.41	4445.57	3207.26	9109.24	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31336	28/11/2019 19:49:14	33	40.0	27.18	67.25	102.95	90.04	183.8	176.6	4.0	20625	4.0	1462.98	4460.03	3194.11	9117.12	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31337	28/11/2019 19:49:15	33	40.0	27.18	67.29	102.76	89.53	183.3	176.6	4.0	20625	4.0	1456.41	4462.66	3199.37	9118.439999999999	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31338	28/11/2019 19:49:16	33	40.1	27.18	67.43	102.32	88.95	183.3	176.6	4.0	20625	4.0	1447.21	4456.09	3198.05	9101.35	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31339	28/11/2019 19:49:17	33	40.1	27.18	67.57	102.13	88.5	183.3	176.3	4.0	20625	4.0	1451.15	4470.54	3173.08	9094.77	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31340	28/11/2019 19:49:18	33	40.1	27.25	67.77	101.91	87.75	183.3	176.3	4.0	20625	4.0	1439.32	4465.29	3191.48	9096.09	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31341	28/11/2019 19:49:19	33	40.0	27.25	67.92	101.66	87.05	183.3	176.3	4.0	20625	4.0	1449.83	4471.86	3150.73	9072.42	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31342	28/11/2019 19:49:20	33	40.1	27.18	68.21	101.39	86.75	183.3	176.3	4.0	20625	4.0	1453.78	4441.63	3149.42	9044.83	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31343	28/11/2019 19:49:21	33	40.0	27.18	68.66	101.39	86.0	183.3	176.3	4.0	20625	4.0	1459.04	4456.09	3144.16	9059.29	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31344	28/11/2019 19:49:22	33	40.1	27.18	68.71	101.15	85.6	183.3	176.3	4.0	20625	4.0	1459.04	4456.09	3146.79	9061.92	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31345	28/11/2019 19:49:23	33	40.0	27.18	68.84	101.01	85.09	183.3	176.0	4.0	20625	4.0	1481.38	4456.09	3146.79	9084.26	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31346	28/11/2019 19:49:24	33	40.1	27.25	68.97	100.67	84.79	183.3	176.0	4.0	20625	4.0	1444.58	4452.14	3146.79	9043.51	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31347	28/11/2019 19:49:25	33	40.1	27.18	69.21	100.39	84.41	183.3	176.0	4.0	20625	4.0	1472.18	4449.51	3152.05	9073.740000000002	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31348	28/11/2019 19:49:26	33	40.1	27.25	69.42	100.32	84.06	182.9	176.0	4.0	20625	4.0	1461.66	4436.37	3152.05	9050.08	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31349	28/11/2019 19:49:27	33	40.1	27.18	69.63	100.1	83.43	182.9	176.0	4.0	20625	4.0	1466.92	4457.4	3146.79	9071.11	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31350	28/11/2019 19:49:28	33	40.0	27.18	69.74	100.03	82.39	182.9	176.0	4.0	20625	4.0	1460.35	7416.23	3146.79	12023.369999999999	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31351	28/11/2019 19:49:29	33	40.0	27.18	69.81	99.85	82.19	182.9	175.8	4.0	20625	4.0	1459.04	7442.52	3149.42	12050.980000000001	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31352	28/11/2019 19:49:30	33	40.0	27.18	69.83	99.83	81.78	182.9	175.8	4.0	20625	4.0	1465.61	7458.29	3159.94	12083.84	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31353	28/11/2019 19:49:31	33	40.1	27.18	69.98	99.67	81.46	182.9	175.8	4.0	20625	4.0	1449.83	7449.09	3152.05	12050.970000000001	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31354	28/11/2019 19:49:33	33	40.1	27.25	69.92	99.55	81.2	182.6	175.8	4.0	20625	4.0	1445.89	7449.09	3159.94	12054.92	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31355	28/11/2019 19:49:34	33	40.1	27.25	69.98	99.51	80.77	182.6	175.8	4.0	20625	4.0	1472.18	7454.35	3161.25	12087.78	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31356	28/11/2019 19:49:35	33	40.1	27.18	70.0	99.49	80.54	182.6	175.5	4.0	20625	4.0	1472.18	7449.09	3134.96	12056.23	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31357	28/11/2019 19:49:36	33	40.1	27.18	70.0	99.48	80.32	182.6	175.5	4.0	20625	4.0	1441.95	7450.41	3150.73	12043.09	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31358	28/11/2019 19:49:37	33	40.1	27.25	69.96	99.27	80.3	182.6	175.5	4.0	20625	4.0	1456.41	7453.03	3161.25	12070.69	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31359	28/11/2019 19:49:38	33	40.0	27.18	70.17	99.12	80.18	182.6	175.5	4.0	20625	4.0	1464.29	7439.89	3158.62	12062.8	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31360	28/11/2019 19:49:39	33	40.1	27.25	70.17	99.21	80.04	182.5	175.5	4.0	20625	4.0	1448.52	7453.03	3163.88	12065.43	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31361	28/11/2019 19:49:40	33	40.0	27.25	70.42	99.32	79.54	182.5	175.5	4.0	20625	4.0	1456.41	7451.72	3154.68	12062.810000000001	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31362	28/11/2019 19:49:41	33	40.2	27.18	70.57	99.25	79.14	182.5	175.1	4.0	20625	4.0	1449.83	7447.78	3152.05	12049.66	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31363	28/11/2019 19:49:42	33	40.1	27.18	70.76	99.28	78.67	182.5	175.1	4.0	20625	4.0	1443.26	7447.78	3152.05	12043.09	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31364	28/11/2019 19:49:43	33	40.1	27.25	71.05	99.23	78.43	182.5	175.1	4.0	20625	4.0	1470.87	7445.15	3163.88	12079.900000000001	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31365	28/11/2019 19:49:44	33	40.1	27.25	71.14	99.14	78.21	182.1	175.1	4.0	20625	4.0	1444.58	7439.89	3153.36	12037.830000000002	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31366	28/11/2019 19:49:45	33	40.1	27.18	71.14	99.11	77.91	182.1	175.1	4.0	20625	4.0	1459.04	7442.52	3150.73	12052.29	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31367	28/11/2019 19:49:46	33	40.1	27.18	71.29	99.07	77.75	182.1	175.1	4.0	20625	4.0	1459.04	7450.41	3153.36	12062.810000000001	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31368	28/11/2019 19:49:47	33	40.1	27.25	71.41	99.05	77.45	182.1	175.1	4.0	20625	4.0	1455.09	7446.46	3170.45	12072.0	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
31369	28/11/2019 19:49:48	33	40.1	27.18	71.6	99.03	77.4	182.1	175.1	4.0	20625	4.0	1466.92	7437.26	3162.56	12066.74	0.2	14.9	0.2	-1.16069474	0.0	71.0	0.25	185	175
