	Run number	id	datetime	env_humidity	env_temp	tf_temp1	tf_temp2	tf_temp3	cylinder1_temp	cylinder2_temp	ir_phase_angle	speed	IR %	Temp cyl1	Temp cyl2	Pressure	active_power_p1	active_power_p2	active_power_p3	total_active_power	Humidity	Weight after drying	Drying time	CA_absorbed	Burnt	Shrinkage
10737	11	32659	2019-12-06 17:23:33	32.4	25.62	66.3	92.49	140.23	1752	1863	20625	2.5	75	175.2	186.3	2.0	1428.8	-4304.82	3152.05	248.43	0.0		0.0		1.0	0.0
10738	11	32660	2019-12-06 17:23:36	32.4	25.68	67.65	91.67	138.5	1752	1864	20625	2.5	75	175.2	186.4	2.0	1431.43	-4311.39	3148.11	272.1	0.0		0.0		1.0	0.0
10739	11	32661	2019-12-06 17:23:39	32.4	25.68	68.32	90.95	137.66	1751	1862	20625	2.5	75	175.1	186.2	2.0	1423.55	-4307.45	3146.79	260.25	0.0		0.0		1.0	0.0
10740	11	32662	2019-12-06 17:23:41	32.3	25.62	69.28	90.34	136.4	1751	1862	20625	2.5	75	175.1	186.2	2.0	1426.17	-4302.19	3137.59	261.57	0.0		0.0		1.0	0.0
10741	11	32663	2019-12-06 17:23:44	32.4	25.68	69.75	90.21	135.29	1750	1861	20625	2.5	75	175.0	186.1	2.0	1424.86	-4312.71	3141.53	260.26	0.0		0.0		1.0	0.0
10742	11	32664	2019-12-06 17:23:46	32.4	25.68	70.38	89.89	133.86	1748	1859	20625	2.5	75	174.8	185.9	2.0	1422.23	-4310.08	3149.42	237.91	0.0		0.0		1.0	0.0
10743	11	32665	2019-12-06 17:23:49	32.4	25.62	70.75	89.5	132.84	1746	1856	20625	2.5	75	174.6	185.6	2.0	1422.23	-4295.62	3148.11	260.25	0.0		0.0		1.0	0.0
10744	11	32666	2019-12-06 17:23:51	32.6	25.62	71.32	89.32	130.54	1745	1854	20625	2.5	75	174.5	185.4	2.0	1434.06	-4308.77	3133.65	258.94	0.0		0.0		1.0	0.0
10745	11	32667	2019-12-06 17:23:54	32.3	25.62	71.6	89.23	128.82	1743	1852	20625	2.5	75	174.3	185.2	2.0	1413.03	-4299.56	3145.48	258.95	0.0		0.0		1.0	0.0
10746	11	32668	2019-12-06 17:23:56	32.6	25.62	72.03	88.61	127.7	1743	1852	20625	2.5	75	174.3	185.2	2.0	1423.55	-4289.05	3123.13	257.63	0.0		0.0		1.0	0.0
10747	11	32669	2019-12-06 17:23:59	32.3	25.62	72.48	88.45	127.62	1742	1851	20625	2.5	75	174.2	185.1	2.0	1424.86	-4285.11	3133.65	244.48	0.0		0.0		1.0	0.0
10748	11	32670	2019-12-06 17:24:01	32.4	25.62	73.03	88.32	127.5	1740	1847	20625	2.5	75	174.0	184.7	2.0	1406.46	-4310.08	3142.85	239.23	0.0		0.0		1.0	0.0
10749	11	32671	2019-12-06 17:24:04	32.4	25.62	73.47	88.24	127.17	1738	1845	20625	2.5	75	173.8	184.5	2.0	1407.77	-4310.08	3136.28	233.97	0.0		0.0		1.0	0.0
10750	11	32672	2019-12-06 17:24:07	32.4	25.68	73.78	88.15	127.08	1738	1844	20625	2.5	75	173.8	184.4	2.0	1427.49	-4311.39	3153.36	268.14	0.0		0.0		1.0	0.0
10751	11	32673	2019-12-06 17:24:09	32.3	25.68	74.25	87.65	126.78	1737	1843	20625	2.5	75	173.7	184.3	2.0	1419.6	-4311.39	3145.48	253.69	0.0		0.0		1.0	0.0
10752	11	32674	2019-12-06 17:24:12	32.4	25.68	74.4	87.4	126.6	1737	1843	20625	2.5	75	173.7	184.3	2.0	1422.23	-4315.34	3133.65	240.54	0.0		0.0		1.0	0.0
10753	11	32675	2019-12-06 17:24:14	32.4	25.68	74.67	87.03	126.46	1736	1842	20625	2.5	75	173.6	184.2	2.0	1423.55	-4306.14	3153.36	270.77	0.0		0.0		1.0	0.0
10754	11	32676	2019-12-06 17:24:17	32.4	25.68	74.66	86.87	126.8	1735	1840	20625	2.5	75	173.5	184.0	2.0	1411.72	-4306.14	3146.79	244.48	0.0		0.0		1.0	0.0
10755	11	32677	2019-12-06 17:24:19	32.4	25.62	75.14	86.61	126.85	1732	1838	20625	2.5	75	173.2	183.8	2.0	1428.8	-4295.62	3140.22	273.4	0.0		0.0		1.0	0.0
10756	11	32678	2019-12-06 17:24:22	32.4	25.68	75.57	86.54	126.78	1731	1836	20625	2.5	75	173.1	183.6	2.0	1413.03	-4311.39	3155.99	257.63	0.0		0.0		1.0	0.0
10757	11	32679	2019-12-06 17:24:24	32.4	25.68	76.11	86.6	126.67	1731	1836	20625	2.5	75	173.1	183.6	2.0	1413.03	-4308.77	3155.99	264.19	0.0		0.0		1.0	0.0
10758	11	32680	2019-12-06 17:24:27	32.4	25.68	76.44	86.33	126.53	1730	1834	20625	2.5	75	173.0	183.4	2.0	1416.97	-4317.97	3157.31	256.31	0.0		0.0		1.0	0.0
10759	11	32681	2019-12-06 17:24:29	32.4	25.62	76.63	86.19	126.82	1730	1834	20625	2.5	75	173.0	183.4	2.0	1414.34	-4307.45	3141.53	248.42	0.0		0.0		1.0	0.0
10760	11	32682	2019-12-06 17:24:32	32.4	25.62	76.77	85.78	126.92	1728	1832	20625	2.5	75	172.8	183.2	2.0	1395.94	-7238.68	3087.64	-2755.1	0.0		0.0		1.0	0.0
10761	11	32683	2019-12-06 17:24:35	32.4	25.68	77.02	85.64	126.95	1726	1830	20625	2.5	75	172.6	183.0	2.0	1401.2	-7243.93	3092.9	-2749.83	0.0		0.0		1.0	0.0
10762	11	32684	2019-12-06 17:24:37	32.4	25.62	77.28	85.38	126.5	1724	1827	20625	2.5	75	172.4	182.7	2.0	1394.63	-7257.08	4624.23	-1236.91	0.0		0.0		1.0	0.0
10763	11	32685	2019-12-06 17:24:40	32.4	25.62	77.11	85.04	125.92	1722	1826	20625	2.5	75	172.2	182.6	2.0	1397.26	-7246.56	4616.35	-1236.9	0.0		0.0		1.0	0.0
10764	11	32686	2019-12-06 17:24:42	32.4	25.62	77.37	85.09	125.03	1723	1826	20625	2.5	75	172.3	182.6	2.0	1402.51	-7257.08	4626.86	-1227.71	0.0		0.0		1.0	0.0
10765	11	32687	2019-12-06 17:24:45	32.3	25.62	77.71	85.44	124.59	1723	1826	20625	2.5	75	172.3	182.6	2.0	1411.72	-7254.45	4616.35	-1223.76	0.0		0.0		1.0	0.0
10766	11	32688	2019-12-06 17:24:47	32.4	25.62	78.14	85.86	124.39	1722	1825	20625	2.5	75	172.2	182.5	2.0	1392.0	-7238.68	4626.86	-1205.36	0.0		0.0		1.0	0.0
10767	11	32689	2019-12-06 17:24:50	32.4	25.62	78.36	85.71	124.59	1721	1823	20625	2.5	75	172.1	182.3	2.0	1399.89	-7224.22	4603.2	-1221.13	0.0		0.0		1.0	0.0
10768	11	32690	2019-12-06 17:24:52	32.4	25.68	78.75	85.61	124.88	1720	1822	20625	2.5	75	172.0	182.2	2.0	1390.68	-7241.31	4612.4	-1238.23	0.0		0.0		1.0	0.0
10769	11	32691	2019-12-06 17:24:55	32.4	25.62	79.0	85.59	125.22	1719	1820	20625	2.5	75	171.9	182.0	2.0	1398.57	-7243.93	4620.29	-1225.07	0.0		0.0		1.0	0.0
10770	11	32692	2019-12-06 17:24:57	32.3	25.62	79.12	85.86	125.16	1718	1819	20625	2.5	75	171.8	181.9	2.0	1398.57	-7247.88	4620.29	-1229.02	0.0		0.0		1.0	0.0
10771	11	32693	2019-12-06 17:25:00	32.4	25.62	79.77	86.14	125.3	1718	1819	20625	2.5	75	171.8	181.9	2.0	1405.14	-7257.08	4624.23	-1227.71	0.0		0.0		1.0	0.0
10772	11	32694	2019-12-06 17:25:03	32.5	25.62	81.13	86.09	125.62	1718	1819	20625	2.5	75	171.8	181.9	2.0	1384.11	-7241.31	4600.57	-1256.63	0.0		0.0		1.0	0.0
10773	11	32695	2019-12-06 17:25:05	32.5	25.62	82.38	86.04	126.05	1718	1819	20625	2.5	75	171.8	181.9	2.0	1402.51	-7228.16	4613.72	-1218.5	0.0		0.0		1.0	0.0
10774	11	32696	2019-12-06 17:25:08	32.4	25.62	82.5	85.64	126.49	1718	1818	20625	2.5	75	171.8	181.8	2.0	1410.4	-7221.59	4603.2	-1219.82	0.0		0.0		1.0	0.0
10775	11	32697	2019-12-06 17:25:10	32.4	25.62	86.35	85.44	127.28	1717	1817	20625	2.5	75	171.7	181.7	2.0	1401.2	-7230.79	4592.69	-1236.9	0.0		0.0		1.0	0.0
10776	11	32698	2019-12-06 17:25:13	32.5	25.62	96.59	85.44	127.65	1717	1818	20625	2.5	75	171.7	181.8	2.0	1392.0	-7228.16	4615.03	-1221.13	0.0		0.0		1.0	0.0
10777	11	32699	2019-12-06 17:25:15	32.5	25.62	97.37	85.64	127.75	1716	1817	20625	2.5	75	171.6	181.7	2.0	1392.0	-7236.05	4626.86	-1217.19	0.0		0.0		1.0	0.0
10778	11	32700	2019-12-06 17:25:18	32.4	25.62	96.3	86.04	127.95	1716	1817	20625	2.5	75	171.6	181.7	2.0	1402.51	-7232.1	4618.98	-1200.1	0.0		0.0		1.0	0.0
10779	11	32701	2019-12-06 17:25:20	32.4	25.62	100.78	86.21	128.07	1717	1818	20625	2.5	75	171.7	181.8	2.0	1397.26	-7233.42	4629.49	-1206.67	0.0		0.0		1.0	0.0
10780	11	32702	2019-12-06 17:25:23	32.4	25.62	104.89	86.38	127.99	1718	1820	20625	2.5	75	171.8	182.0	2.0	1393.31	-7215.02	4604.52	-1200.1	0.0		0.0		1.0	0.0
10781	11	32703	2019-12-06 17:25:25	32.5	25.62	109.6	86.73	127.82	1719	1821	20625	2.5	75	171.9	182.1	2.0	1403.83	-7207.13	4611.09	-1192.21	0.0		0.0		1.0	0.0
10782	11	32704	2019-12-06 17:25:28	32.4	25.62	113.62	86.82	128.25	1720	1822	20625	2.5	75	172.0	182.2	2.0	1381.48	-7209.76	4607.15	-1221.12	0.0		0.0		1.0	0.0
10783	11	32705	2019-12-06 17:25:30	32.4	25.62	120.24	87.1	129.16	1721	1824	20625	2.5	75	172.1	182.4	2.0	1395.94	-7224.22	4615.03	-1201.42	0.0		0.0		1.0	0.0
10784	11	32706	2019-12-06 17:25:33	32.4	25.62	113.78	87.35	129.91	1721	1824	20625	2.5	75	172.1	182.4	2.0	1403.83	-7212.39	4597.95	-1210.61	0.0		0.0		1.0	0.0
10785	11	32707	2019-12-06 17:25:36	32.4	25.62	109.38	87.52	130.16	1724	1827	20625	2.5	75	172.4	182.7	2.0	1407.77	-7228.16	4611.09	-1209.3	0.0		0.0		1.0	0.0
10786	11	32708	2019-12-06 17:25:38	32.4	25.62	103.82	88.0	130.34	1726	1829	20625	2.5	75	172.6	182.9	2.0	1392.0	-7220.27	4611.09	-1217.18	0.0		0.0		1.0	0.0
10787	11	32709	2019-12-06 17:25:41	32.4	25.62	101.11	88.06	130.64	1727	1831	20625	2.5	75	172.7	183.1	2.0	1402.51	-7216.33	4591.37	-1222.45	0.0		0.0		1.0	0.0
10788	11	32710	2019-12-06 17:25:43	32.4	25.62	98.88	88.27	130.72	1729	1833	20625	2.5	75	172.9	183.3	2.0	1403.83	-7224.22	4597.95	-1232.96	0.0		0.0		1.0	0.0
10789	11	32711	2019-12-06 17:25:46	32.4	25.62	97.98	88.14	130.66	1732	1836	20625	2.5	75	173.2	183.6	2.0	1403.83	-7228.16	4607.15	-1205.35	0.0		0.0		1.0	0.0
10790	11	32712	2019-12-06 17:25:48	32.3	25.62	95.61	87.87	131.12	1734	1839	20625	2.5	75	173.4	183.9	2.0	1410.4	-7230.79	4613.72	-1206.67	0.0		0.0		1.0	0.0
10791	11	32713	2019-12-06 17:25:51	32.4	25.62	94.79	88.13	131.44	1734	1839	20625	2.5	75	173.4	183.9	2.0	1385.43	-7191.36	4586.11	-1206.67	0.0		0.0		1.0	0.0
10792	11	32714	2019-12-06 17:25:53	32.4	25.56	93.46	88.62	131.37	1737	1843	20625	2.5	75	173.7	184.3	2.0	1395.94	-7207.13	4595.32	-1222.44	0.0		0.0		1.0	0.0
10793	11	32715	2019-12-06 17:25:56	32.4	25.62	92.12	88.94	131.3	1740	1846	20625	2.5	75	174.0	184.6	2.0	1399.89	-7209.76	4587.43	-1217.19	0.0		0.0		1.0	0.0
10794	11	32716	2019-12-06 17:25:58	32.4	25.56	91.7	89.48	130.92	1742	1849	20625	2.5	75	174.2	184.9	2.0	1405.14	-7218.96	4601.89	-1226.38	0.0		0.0		1.0	0.0
10795	11	32717	2019-12-06 17:26:01	32.4	25.62	91.5	90.03	130.57	1745	1852	20625	2.5	75	174.5	185.2	2.0	1394.63	-7218.96	4609.78	-1226.38	0.0		0.0		1.0	0.0
10796	11	32718	2019-12-06 17:26:04	32.4	25.62	91.33	89.97	130.11	1749	1856	20625	2.5	75	174.9	185.6	2.0	1405.14	-7205.82	4597.95	-1215.88	0.0		0.0		1.0	0.0
10797	11	32719	2019-12-06 17:26:06	32.5	25.62	91.19	89.74	129.61	1749	1856	20625	2.5	75	174.9	185.6	2.0	1401.2	-7225.53	4609.78	-1213.24	0.0		0.0		1.0	0.0
10798	11	32720	2019-12-06 17:26:09	32.5	25.62	93.17	89.77	129.57	1751	1859	20625	2.5	75	175.1	185.9	2.0	1406.46	-7208.44	4587.43	-2639.43	0.0		0.0		1.0	0.0
10799	11	32721	2019-12-06 17:26:11	32.6	25.62	92.71	89.55	129.75	1754	1863	20625	2.5	75	175.4	186.3	2.0	1399.89	-7220.27	3081.07	-2739.32	0.0		0.0		1.0	0.0
10800	11	32722	2019-12-06 17:26:14	32.5	25.56	96.0	89.6	130.39	1757	1866	20625	2.5	75	175.7	186.6	2.0	1398.57	-7201.87	3091.58	-2711.72	0.0		0.0		1.0	0.0
10801	11	32723	2019-12-06 17:26:16	32.5	25.62	99.03	89.51	130.35	1760	1870	20625	2.5	75	176.0	187.0	2.0	1411.72	-7161.12	3095.53	-2653.87	0.0		0.0		1.0	0.0
10802	11	32724	2019-12-06 17:26:19	32.6	25.62	99.37	89.67	130.61	1764	1873	20625	2.5	75	176.4	187.3	2.0	1424.86	-4323.22	3153.36	255.0	0.0		0.0		1.0	0.0
10803	11	32725	2019-12-06 17:26:21	32.5	25.56	100.72	89.88	130.77	1766	1875	20625	2.5	75	176.6	187.5	2.0	1432.75	-4304.82	3136.28	261.57	0.0		0.0		1.0	0.0
10804	11	32726	2019-12-06 17:26:24	32.6	25.62	101.67	90.06	131.21	1766	1875	20625	2.5	75	176.6	187.5	2.0	1413.03	-4320.6	3141.53	262.88	0.0		0.0		1.0	0.0
10805	11	32727	2019-12-06 17:26:26	32.6	25.62	101.46	90.29	131.59	1769	1879	20625	2.5	75	176.9	187.9	2.0	1422.23	-4315.34	3150.73	266.83	0.0		0.0		1.0	0.0
10806	11	32728	2019-12-06 17:26:29	32.5	25.62	101.06	90.85	132.59	1772	1881	20625	2.5	75	177.2	188.1	2.0	1413.03	-4298.25	3144.16	258.94	0.0		0.0		1.0	0.0
10807	11	32729	2019-12-06 17:26:32	32.6	25.56	98.46	91.23	133.78	1774	1884	20625	2.5	75	177.4	188.4	2.0	1422.23	-4286.42	3136.28	256.31	0.0		0.0		1.0	0.0
10808	11	32730	2019-12-06 17:26:34	32.6	25.56	96.98	91.28	134.21	1776	1886	20625	2.5	75	177.6	188.6	2.0	1423.55	-4308.77	3145.48	260.26	0.0		0.0		1.0	0.0
10809	11	32731	2019-12-06 17:26:37	32.6	25.56	95.43	92.08	134.52	1778	1887	20625	2.5	75	177.8	188.7	2.0	1415.66	-4302.19	3140.22	249.75	0.0		0.0		1.0	0.0
10810	11	32732	2019-12-06 17:26:39	32.6	25.62	95.28	92.32	134.61	1778	1887	20625	2.5	75	177.8	188.7	2.0	1422.23	-4308.77	3141.53	254.99	0.0		0.0		1.0	0.0
10811	11	32733	2019-12-06 17:26:42	32.6	25.62	95.37	92.79	134.71	1779	1888	20625	2.5	75	177.9	188.8	2.0	1430.12	-3641.02	1721.93	-488.97	0.0		0.0		1.0	0.0
10875	20	32797	2019-12-06 17:29:25	32.8	25.68	68.89	109.28	123.0	1857	1835	20625	2.5	75	185.7	183.5	2.0	1056.81	-6490.75	34.17	-2701.2	0.0		0.0		1.0	0.0
10876	20	32798	2019-12-06 17:29:27	32.8	25.68	69.57	107.62	123.22	1860	1834	20625	2.5	75	186.0	183.4	2.0	1382.8	-7175.58	3066.61	235.28	0.0		0.0		1.0	0.0
10877	20	32799	2019-12-06 17:29:30	32.9	25.68	67.73	106.31	123.21	1863	1833	20625	2.5	75	186.3	183.3	2.0	1414.34	-4281.16	3119.19	264.2	0.0		0.0		1.0	0.0
10878	20	32800	2019-12-06 17:29:32	32.8	25.62	66.7	104.41	122.92	1866	1832	20625	2.5	75	186.6	183.2	2.0	1410.4	-4275.9	3133.65	254.99	0.0		0.0		1.0	0.0
10879	20	32801	2019-12-06 17:29:35	32.9	25.68	71.28	103.44	122.53	1867	1830	20625	2.5	75	186.7	183.0	2.0	1402.51	-4270.65	3131.02	279.98	0.0		0.0		1.0	0.0
10880	20	32802	2019-12-06 17:29:37	32.8	25.68	91.75	102.08	122.07	1870	1829	20625	2.5	75	187.0	182.9	2.0	1407.77	-4278.53	3123.13	1765.3	0.0		0.0		1.0	0.0
10881	20	32803	2019-12-06 17:29:40	32.9	25.68	103.98	101.4	121.79	1870	1829	20625	2.5	75	187.0	182.9	2.0	1420.92	-4278.53	4646.58	1788.97	0.0		0.0		1.0	0.0
10882	20	32804	2019-12-06 17:29:42	33.0	25.68	113.27	100.53	121.1	1873	1829	20625	2.5	75	187.3	182.9	2.0	1419.6	-4291.68	4653.15	1785.02	0.0		0.0		1.0	0.0
10883	20	32805	2019-12-06 17:29:45	33.1	25.68	107.14	100.0	120.87	1875	1827	20625	2.5	75	187.5	182.7	2.0	1418.29	-4289.05	4640.01	1769.25	0.0		0.0		1.0	0.0
10884	20	32806	2019-12-06 17:29:48	33.1	25.68	98.66	98.83	121.12	1876	1825	20625	2.5	75	187.6	182.5	2.0	1419.6	-4287.73	4636.06	1775.82	0.0		0.0		1.0	0.0
10885	20	32807	2019-12-06 17:29:50	33.1	25.68	94.98	98.28	121.86	1877	1824	20625	2.5	75	187.7	182.4	2.0	1414.34	-4275.9	4633.44	1771.88	0.0		0.0		1.0	0.0
10886	20	32808	2019-12-06 17:29:53	33.2	25.68	93.06	98.03	122.39	1879	1824	20625	2.5	75	187.9	182.4	2.0	1410.4	-4282.48	4632.12	1756.1	0.0		0.0		1.0	0.0
10887	20	32809	2019-12-06 17:29:55	33.2	25.68	89.49	97.41	122.64	1879	1824	20625	2.5	75	187.9	182.4	2.0	1415.66	-4290.36	4636.06	1761.36	0.0		0.0		1.0	0.0
10888	20	32810	2019-12-06 17:29:58	33.4	25.68	87.06	97.11	122.57	1880	1823	20625	2.5	75	188.0	182.3	2.0	1420.92	-4281.16	4629.49	1785.03	0.0		0.0		1.0	0.0
10889	20	32811	2019-12-06 17:30:00	33.4	25.68	84.89	96.63	122.39	1879	1821	20625	2.5	75	187.9	182.1	2.0	1411.72	-4277.22	4617.66	1763.99	0.0		0.0		1.0	0.0
10890	20	32812	2019-12-06 17:30:03	33.4	25.68	83.75	96.1	122.32	1879	1821	20625	2.5	75	187.9	182.1	2.0	1419.6	-4277.22	4633.44	1775.82	0.0		0.0		1.0	0.0
10891	20	32813	2019-12-06 17:30:05	33.4	25.68	82.5	96.13	122.05	1879	1821	20625	2.5	75	187.9	182.1	2.0	1434.06	-4289.05	4618.98	1763.99	0.0		0.0		1.0	0.0
10892	20	32814	2019-12-06 17:30:08	33.5	25.68	81.75	95.9	121.84	1878	1821	20625	2.5	75	187.8	182.1	2.0	1419.6	-4275.9	4616.35	1760.05	0.0		0.0		1.0	0.0
10893	20	32815	2019-12-06 17:30:10	33.5	25.68	81.03	95.85	121.38	1878	1821	20625	2.5	75	187.8	182.1	2.0	1410.4	-4281.16	4632.12	1761.36	0.0		0.0		1.0	0.0
10894	20	32816	2019-12-06 17:30:13	33.5	25.68	80.75	95.2	120.95	1878	1821	20625	2.5	75	187.8	182.1	2.0	1416.97	-4287.73	4630.81	1753.48	0.0		0.0		1.0	0.0
10895	20	32817	2019-12-06 17:30:16	33.4	25.68	80.25	93.34	121.15	1878	1821	20625	2.5	75	187.8	182.1	2.0	1414.34	-4300.88	4636.06	1777.13	0.0		0.0		1.0	0.0
10896	20	32818	2019-12-06 17:30:18	33.6	25.68	79.98	91.0	122.12	1878	1822	20625	2.5	75	187.8	182.2	2.0	1411.72	-4282.48	4630.81	1760.05	0.0		0.0		1.0	0.0
10897	20	32819	2019-12-06 17:30:21	33.5	25.68	79.97	89.79	122.93	1877	1824	20625	2.5	75	187.7	182.4	2.0	1418.29	-4287.73	4636.06	1766.62	0.0		0.0		1.0	0.0
10898	20	32820	2019-12-06 17:30:23	33.6	25.68	79.95	87.55	123.96	1875	1823	20625	2.5	75	187.5	182.3	2.0	1432.75	-4292.99	4640.01	1779.77	0.0		0.0		1.0	0.0
10899	20	32821	2019-12-06 17:30:26	33.6	25.68	80.03	85.98	124.48	1874	1824	20625	2.5	75	187.4	182.4	2.0	1414.34	-4290.36	4638.69	1761.36	0.0		0.0		1.0	0.0
10900	20	32822	2019-12-06 17:30:28	33.6	25.68	80.0	83.46	125.39	1874	1824	20625	2.5	75	187.4	182.4	2.0	1424.86	-4281.16	4618.98	1762.68	0.0		0.0		1.0	0.0
10901	20	32823	2019-12-06 17:30:31	33.5	25.68	80.07	81.82	125.55	1875	1828	20625	2.5	75	187.5	182.8	2.0	1427.49	-4279.85	4618.98	1763.99	0.0		0.0		1.0	0.0
10902	20	32824	2019-12-06 17:30:33	33.6	25.68	80.17	79.24	125.59	1875	1830	20625	2.5	75	187.5	183.0	2.0	1418.29	-4281.16	4629.49	1766.62	0.0		0.0		1.0	0.0
10903	20	32825	2019-12-06 17:30:36	33.6	25.68	80.28	77.89	125.57	1875	1832	20625	2.5	75	187.5	183.2	2.0	1420.92	-4294.31	4626.86	1753.47	0.0		0.0		1.0	0.0
10904	20	32826	2019-12-06 17:30:38	33.6	25.68	80.37	76.39	124.43	1874	1834	20625	2.5	75	187.4	183.4	2.0	1438.0	-4292.99	4624.23	1769.24	0.0		0.0		1.0	0.0
10905	20	32827	2019-12-06 17:30:41	33.6	25.68	80.57	75.33	123.52	1873	1837	20625	2.5	75	187.3	183.7	2.0	1428.8	-4285.11	4621.61	1765.3	0.0		0.0		1.0	0.0
10906	20	32828	2019-12-06 17:30:43	33.6	25.68	81.12	73.67	121.72	1873	1837	20625	2.5	75	187.3	183.7	2.0	1416.97	-4281.16	4620.29	1749.52	0.0		0.0		1.0	0.0
10907	20	32829	2019-12-06 17:30:46	33.6	25.68	81.28	72.16	122.0	1871	1840	20625	2.5	75	187.1	184.0	2.0	1419.6	-4278.53	4632.12	1773.19	0.0		0.0		1.0	0.0
10908	20	32830	2019-12-06 17:30:49	33.6	25.68	81.45	71.37	122.91	1868	1842	20625	2.5	75	186.8	184.2	2.0	1428.8	-4289.05	4611.09	1771.87	0.0		0.0		1.0	0.0
10909	20	32831	2019-12-06 17:30:51	33.6	25.68	81.94	70.68	123.51	1867	1844	20625	2.5	75	186.7	184.4	2.0	1423.55	-4279.85	4624.23	1767.93	0.0		0.0		1.0	0.0
10910	20	32832	2019-12-06 17:30:54	33.6	25.68	81.92	70.29	121.84	1867	1850	20625	2.5	75	186.7	185.0	2.0	1422.23	-4294.31	4630.81	1758.73	0.0		0.0		1.0	0.0
10911	20	32833	2019-12-06 17:30:56	33.7	25.68	82.25	69.72	118.03	1866	1852	20625	2.5	75	186.6	185.2	2.0	1415.66	-4302.19	4643.95	1767.93	0.0		0.0		1.0	0.0
10912	20	32834	2019-12-06 17:30:59	33.7	25.68	82.4	69.25	116.6	1863	1853	20625	2.5	75	186.3	185.3	2.0	1418.29	-4274.59	4617.66	1761.36	0.0		0.0		1.0	0.0
10913	20	32835	2019-12-06 17:31:01	33.7	25.68	82.83	68.29	115.94	1863	1853	20625	2.5	75	186.3	185.3	2.0	1415.66	-4271.96	4611.09	1754.79	0.0		0.0		1.0	0.0
10914	20	32836	2019-12-06 17:31:04	33.6	25.68	83.03	67.78	115.99	1861	1856	20625	2.5	75	186.1	185.6	2.0	1419.6	-4281.16	4624.23	1762.67	0.0		0.0		1.0	0.0
10915	20	32837	2019-12-06 17:31:06	33.7	25.68	83.3	67.13	116.67	1861	1861	20625	2.5	75	186.1	186.1	2.0	1413.03	-4292.99	4618.98	1761.36	0.0		0.0		1.0	0.0
10916	20	32838	2019-12-06 17:31:09	33.7	25.68	83.55	66.65	116.75	1859	1864	20625	2.5	75	185.9	186.4	2.0	1413.03	-4299.56	3132.33	245.8	0.0		0.0		1.0	0.0
10917	20	32839	2019-12-06 17:31:11	33.8	25.68	83.92	66.18	117.01	1858	1867	20625	2.5	75	185.8	186.7	2.0	1416.97	-4287.73	3128.39	257.64	0.0		0.0		1.0	0.0
10918	20	32840	2019-12-06 17:31:14	33.7	25.68	84.34	65.63	117.28	1856	1871	20625	2.5	75	185.6	187.1	2.0	1420.92	-4286.42	3136.28	270.78	0.0		0.0		1.0	0.0
10919	20	32841	2019-12-06 17:31:17	33.8	25.68	84.58	65.3	118.57	1856	1871	20625	2.5	75	185.6	187.1	2.0	1423.55	-4291.68	3146.79	278.66	0.0		0.0		1.0	0.0
10920	20	32842	2019-12-06 17:31:19	33.6	25.68	85.3	64.97	120.88	1856	1874	20625	2.5	75	185.6	187.4	2.0	1405.14	-4281.16	3133.65	262.89	0.0		0.0		1.0	0.0
10921	20	32843	2019-12-06 17:31:22	33.8	25.68	85.83	64.81	122.59	1854	1878	20625	2.5	75	185.4	187.8	2.0	1416.97	-4295.62	3136.28	266.82	0.0		0.0		1.0	0.0
10922	20	32844	2019-12-06 17:31:24	33.6	25.68	86.53	64.25	124.58	1852	1880	20625	2.5	75	185.2	188.0	2.0	1422.23	-4279.85	3141.53	283.91	0.0		0.0		1.0	0.0
10923	20	32845	2019-12-06 17:31:27	33.7	25.68	87.26	63.95	125.32	1851	1883	20625	2.5	75	185.1	188.3	2.0	1405.14	-4290.36	3127.07	241.85	0.0		0.0		1.0	0.0
10924	20	32846	2019-12-06 17:31:29	33.6	25.68	87.67	63.49	126.28	1850	1885	20625	2.5	75	185.0	188.5	2.0	1420.92	-4282.48	3125.76	273.4	0.0		0.0		1.0	0.0
10925	20	32847	2019-12-06 17:31:32	33.6	25.68	88.03	63.41	126.85	1849	1887	20625	2.5	75	184.9	188.7	2.0	1415.66	-4308.77	3136.28	253.69	0.0		0.0		1.0	0.0
10926	20	32848	2019-12-06 17:31:34	33.6	25.68	88.35	63.5	127.14	1849	1887	20625	2.5	75	184.9	188.7	2.0	1420.92	-4282.48	3136.28	274.72	0.0		0.0		1.0	0.0
10927	20	32849	2019-12-06 17:31:37	33.6	25.68	89.1	63.68	127.62	1848	1889	20625	2.5	75	184.8	188.9	2.0	1410.4	-4278.53	3144.16	260.25	0.0		0.0		1.0	0.0
10928	20	32850	2019-12-06 17:31:39	33.8	25.68	89.74	63.6	128.93	1847	1890	20625	2.5	75	184.7	189.0	2.0	1427.49	-4275.9	3124.45	276.04	0.0		0.0		1.0	0.0
10929	20	32851	2019-12-06 17:31:42	33.6	25.68	90.69	63.66	130.14	1845	1891	20625	2.5	75	184.5	189.1	2.0	1419.6	-4283.79	3120.5	277.34	0.0		0.0		1.0	0.0
10930	20	32852	2019-12-06 17:31:45	33.6	25.68	91.14	63.78	130.67	1844	1892	20625	2.5	75	184.4	189.2	2.0	1399.89	-4294.31	3138.9	244.48	0.0		0.0		1.0	0.0
